timeSinceStart (ms), eventId, msg
396238,3,InputImage/121651_eye (102nd copy).jpg 3750 i-2842a7f1
396739,4,InputImage/121651_eye(copy) (72nd copy).jpg i-ff42a726
396739,3,InputImage/121651_eye (106th copy).jpg 3750 i-b142a768
397239,3,InputImage/121651_eye (38th copy).jpg 3750 i-b34da86a
397739,4,InputImage/121651_eye (38th copy).jpg i-b34da86a
397740,4,InputImage/121651_eye (106th copy).jpg i-b142a768
397739,3,InputImage/121651_eye (17th copy).jpg 3750 i-ff42a726
398240,3,InputImage/121651_eye(copy) (5th copy).jpg 3750 i-b142a768
398741,4,InputImage/121651_eye (17th copy).jpg i-ff42a726
398741,4,InputImage/121651_eye (102nd copy).jpg i-2842a7f1
399741,4,InputImage/121651_eye(copy) (5th copy).jpg i-b142a768
